LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 1002
Segment TrigTime TimeSinceSegment1
#1 23-Jun-2015 21:21:51 0                 
Time Ampl
-5.16862e-008 1.6471
-5.14862e-008 1.65042
-5.12862e-008 1.6471
-5.10862e-008 1.6471
-5.08862e-008 1.6471
-5.06862e-008 1.64378
-5.04862e-008 1.6471
-5.02862e-008 1.64378
-5.00862e-008 1.6471
-4.98862e-008 1.64046
-4.96862e-008 1.64378
-4.94862e-008 1.6471
-4.92862e-008 1.65042
-4.90862e-008 1.64378
-4.88862e-008 1.6471
-4.86862e-008 1.64378
-4.84862e-008 1.65042
-4.82862e-008 1.64378
-4.80862e-008 1.6471
-4.78862e-008 1.64378
-4.76862e-008 1.6471
-4.74862e-008 1.64378
-4.72862e-008 1.6471
-4.70862e-008 1.6471
-4.68862e-008 1.6471
-4.66862e-008 1.64378
-4.64862e-008 1.6471
-4.62862e-008 1.64378
-4.60862e-008 1.6471
-4.58862e-008 1.64378
-4.56862e-008 1.65042
-4.54862e-008 1.6471
-4.52862e-008 1.65042
-4.50862e-008 1.65042
-4.48862e-008 1.6471
-4.46862e-008 1.6471
-4.44862e-008 1.6471
-4.42862e-008 1.64378
-4.40862e-008 1.65042
-4.38862e-008 1.64378
-4.36862e-008 1.65042
-4.34862e-008 1.6471
-4.32862e-008 1.6471
-4.30862e-008 1.6471
-4.28862e-008 1.6471
-4.26862e-008 1.65042
-4.24862e-008 1.6471
-4.22862e-008 1.6471
-4.20862e-008 1.65042
-4.18862e-008 1.6471
-4.16862e-008 1.64378
-4.14862e-008 1.6471
-4.12862e-008 1.6471
-4.10862e-008 1.64378
-4.08862e-008 1.6471
-4.06862e-008 1.64378
-4.04862e-008 1.65042
-4.02862e-008 1.64378
-4.00862e-008 1.6471
-3.98862e-008 1.6471
-3.96862e-008 1.6471
-3.94862e-008 1.64378
-3.92862e-008 1.6471
-3.90862e-008 1.6471
-3.88862e-008 1.6471
-3.86862e-008 1.6471
-3.84862e-008 1.64378
-3.82862e-008 1.64378
-3.80862e-008 1.64378
-3.78862e-008 1.64378
-3.76862e-008 1.64378
-3.74862e-008 1.64046
-3.72862e-008 1.64378
-3.70862e-008 1.64378
-3.68862e-008 1.6471
-3.66862e-008 1.64378
-3.64862e-008 1.65042
-3.62862e-008 1.6471
-3.60862e-008 1.6471
-3.58862e-008 1.6471
-3.56862e-008 1.65042
-3.54862e-008 1.64378
-3.52862e-008 1.6471
-3.50862e-008 1.6471
-3.48862e-008 1.6471
-3.46862e-008 1.6471
-3.44862e-008 1.65042
-3.42862e-008 1.64378
-3.40862e-008 1.65042
-3.38862e-008 1.65042
-3.36862e-008 1.65042
-3.34862e-008 1.6471
-3.32862e-008 1.6471
-3.30862e-008 1.6471
-3.28862e-008 1.6471
-3.26862e-008 1.64046
-3.24862e-008 1.6471
-3.22862e-008 1.64378
-3.20862e-008 1.65042
-3.18862e-008 1.64046
-3.16862e-008 1.65042
-3.14862e-008 1.64378
-3.12862e-008 1.6471
-3.10862e-008 1.64378
-3.08862e-008 1.6471
-3.06862e-008 1.6471
-3.04862e-008 1.6471
-3.02862e-008 1.6471
-3.00862e-008 1.6471
-2.98862e-008 1.6471
-2.96862e-008 1.65042
-2.94862e-008 1.65042
-2.92862e-008 1.6471
-2.90862e-008 1.6471
-2.88862e-008 1.6471
-2.86862e-008 1.6471
-2.84862e-008 1.6471
-2.82862e-008 1.6471
-2.80862e-008 1.65042
-2.78862e-008 1.64378
-2.76862e-008 1.65042
-2.74862e-008 1.65042
-2.72862e-008 1.65042
-2.70862e-008 1.65042
-2.68862e-008 1.65042
-2.66862e-008 1.64378
-2.64862e-008 1.65042
-2.62862e-008 1.64378
-2.60862e-008 1.65042
-2.58862e-008 1.64046
-2.56862e-008 1.6471
-2.54862e-008 1.64378
-2.52862e-008 1.65042
-2.50862e-008 1.6471
-2.48862e-008 1.65042
-2.46862e-008 1.6471
-2.44862e-008 1.6471
-2.42862e-008 1.6471
-2.40862e-008 1.6471
-2.38862e-008 1.64378
-2.36862e-008 1.6471
-2.34862e-008 1.6471
-2.32862e-008 1.6471
-2.30862e-008 1.6471
-2.28862e-008 1.6471
-2.26862e-008 1.64378
-2.24862e-008 1.6471
-2.22862e-008 1.65042
-2.20862e-008 1.65042
-2.18862e-008 1.6471
-2.16862e-008 1.6471
-2.14862e-008 1.65374
-2.12862e-008 1.65042
-2.10862e-008 1.65042
-2.08862e-008 1.65042
-2.06862e-008 1.6471
-2.04862e-008 1.65042
-2.02862e-008 1.6471
-2.00862e-008 1.65042
-1.98862e-008 1.64378
-1.96862e-008 1.6471
-1.94862e-008 1.64378
-1.92862e-008 1.6471
-1.90862e-008 1.64378
-1.88862e-008 1.64378
-1.86862e-008 1.65042
-1.84862e-008 1.65042
-1.82862e-008 1.6471
-1.80862e-008 1.65042
-1.78862e-008 1.6471
-1.76862e-008 1.65042
-1.74862e-008 1.6471
-1.72862e-008 1.65374
-1.70862e-008 1.65042
-1.68862e-008 1.65042
-1.66862e-008 1.64378
-1.64862e-008 1.6471
-1.62862e-008 1.64378
-1.60862e-008 1.6471
-1.58862e-008 1.64378
-1.56862e-008 1.6471
-1.54862e-008 1.64378
-1.52862e-008 1.64378
-1.50862e-008 1.64046
-1.48862e-008 1.6471
-1.46862e-008 1.64378
-1.44862e-008 1.6471
-1.42862e-008 1.64378
-1.40862e-008 1.6471
-1.38862e-008 1.64378
-1.36862e-008 1.65042
-1.34862e-008 1.6471
-1.32862e-008 1.65042
-1.30862e-008 1.6471
-1.28862e-008 1.6471
-1.26862e-008 1.64046
-1.24862e-008 1.6471
-1.22862e-008 1.64378
-1.20862e-008 1.6471
-1.18862e-008 1.64378
-1.16862e-008 1.65042
-1.14862e-008 1.6471
-1.12862e-008 1.65042
-1.10862e-008 1.6471
-1.08862e-008 1.6471
-1.06862e-008 1.64378
-1.04862e-008 1.6471
