LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 1002
Segment TrigTime TimeSinceSegment1
#1 23-Jun-2015 20:14:11 0                 
Time Ampl
-5.16862e-008 1.6471
-5.14862e-008 1.6471
-5.12862e-008 1.64378
-5.10862e-008 1.64378
-5.08862e-008 1.65042
-5.06862e-008 1.65042
-5.04862e-008 1.6471
-5.02862e-008 1.64378
-5.00862e-008 1.6471
-4.98862e-008 1.65042
-4.96862e-008 1.65042
-4.94862e-008 1.65042
-4.92862e-008 1.65042
-4.90862e-008 1.65042
-4.88862e-008 1.65042
-4.86862e-008 1.65042
-4.84862e-008 1.65042
-4.82862e-008 1.65042
-4.80862e-008 1.65042
-4.78862e-008 1.64378
-4.76862e-008 1.65042
-4.74862e-008 1.6471
-4.72862e-008 1.6471
-4.70862e-008 1.65042
-4.68862e-008 1.64378
-4.66862e-008 1.64378
-4.64862e-008 1.64378
-4.62862e-008 1.64378
-4.60862e-008 1.64378
-4.58862e-008 1.6471
-4.56862e-008 1.6471
-4.54862e-008 1.64378
-4.52862e-008 1.6471
-4.50862e-008 1.6471
-4.48862e-008 1.65042
-4.46862e-008 1.6471
-4.44862e-008 1.6471
-4.42862e-008 1.6471
-4.40862e-008 1.65042
-4.38862e-008 1.6471
-4.36862e-008 1.6471
-4.34862e-008 1.65042
-4.32862e-008 1.6471
-4.30862e-008 1.64378
-4.28862e-008 1.6471
-4.26862e-008 1.64046
-4.24862e-008 1.6471
-4.22862e-008 1.65042
-4.20862e-008 1.65042
-4.18862e-008 1.6471
-4.16862e-008 1.6471
-4.14862e-008 1.64046
-4.12862e-008 1.64378
-4.10862e-008 1.6471
-4.08862e-008 1.6471
-4.06862e-008 1.64046
-4.04862e-008 1.64378
-4.02862e-008 1.64378
-4.00862e-008 1.64378
-3.98862e-008 1.65042
-3.96862e-008 1.65042
-3.94862e-008 1.64378
-3.92862e-008 1.6471
-3.90862e-008 1.6471
-3.88862e-008 1.6471
-3.86862e-008 1.64378
-3.84862e-008 1.6471
-3.82862e-008 1.65042
-3.80862e-008 1.6471
-3.78862e-008 1.6471
-3.76862e-008 1.6471
-3.74862e-008 1.6471
-3.72862e-008 1.6471
-3.70862e-008 1.65042
-3.68862e-008 1.65042
-3.66862e-008 1.6471
-3.64862e-008 1.65042
-3.62862e-008 1.65042
-3.60862e-008 1.6471
-3.58862e-008 1.64378
-3.56862e-008 1.65042
-3.54862e-008 1.64378
-3.52862e-008 1.65042
-3.50862e-008 1.6471
-3.48862e-008 1.6471
-3.46862e-008 1.6471
-3.44862e-008 1.6471
-3.42862e-008 1.64378
-3.40862e-008 1.6471
-3.38862e-008 1.64378
-3.36862e-008 1.65042
-3.34862e-008 1.6471
-3.32862e-008 1.65042
-3.30862e-008 1.65042
-3.28862e-008 1.6471
-3.26862e-008 1.6471
-3.24862e-008 1.6471
-3.22862e-008 1.6471
-3.20862e-008 1.6471
-3.18862e-008 1.6471
-3.16862e-008 1.6471
-3.14862e-008 1.64378
-3.12862e-008 1.6471
-3.10862e-008 1.6471
-3.08862e-008 1.65042
-3.06862e-008 1.65374
-3.04862e-008 1.65374
-3.02862e-008 1.65042
-3.00862e-008 1.65042
-2.98862e-008 1.6471
-2.96862e-008 1.65042
-2.94862e-008 1.6471
-2.92862e-008 1.6471
-2.90862e-008 1.64378
-2.88862e-008 1.6471
-2.86862e-008 1.6471
-2.84862e-008 1.65042
-2.82862e-008 1.6471
-2.80862e-008 1.65042
-2.78862e-008 1.65042
-2.76862e-008 1.65042
-2.74862e-008 1.6471
-2.72862e-008 1.6471
-2.70862e-008 1.64378
-2.68862e-008 1.64378
-2.66862e-008 1.64378
-2.64862e-008 1.6471
-2.62862e-008 1.64378
-2.60862e-008 1.65042
-2.58862e-008 1.6471
-2.56862e-008 1.65042
-2.54862e-008 1.65042
-2.52862e-008 1.65042
-2.50862e-008 1.6471
-2.48862e-008 1.6471
-2.46862e-008 1.6471
-2.44862e-008 1.65042
-2.42862e-008 1.65042
