LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 1002
Segment TrigTime TimeSinceSegment1
#1 23-Jun-2015 21:28:07 0                 
Time Ampl
-5.16214e-008 1.6471
-5.14214e-008 1.6471
-5.12214e-008 1.65042
-5.10214e-008 1.64378
-5.08214e-008 1.65042
-5.06214e-008 1.6471
-5.04214e-008 1.64378
-5.02214e-008 1.64378
-5.00214e-008 1.6471
-4.98214e-008 1.64378
-4.96214e-008 1.6471
-4.94214e-008 1.64378
-4.92214e-008 1.65042
-4.90214e-008 1.6471
-4.88214e-008 1.6471
-4.86214e-008 1.6471
-4.84214e-008 1.65042
-4.82214e-008 1.65042
-4.80214e-008 1.65042
-4.78214e-008 1.65042
-4.76214e-008 1.64378
-4.74214e-008 1.6471
-4.72214e-008 1.64378
-4.70214e-008 1.6471
-4.68214e-008 1.65042
-4.66214e-008 1.6471
-4.64214e-008 1.6471
-4.62214e-008 1.6471
-4.60214e-008 1.6471
-4.58214e-008 1.64378
-4.56214e-008 1.64378
-4.54214e-008 1.6471
-4.52214e-008 1.64046
-4.50214e-008 1.6471
-4.48214e-008 1.6471
-4.46214e-008 1.6471
-4.44214e-008 1.6471
-4.42214e-008 1.6471
-4.40214e-008 1.6471
-4.38214e-008 1.65042
-4.36214e-008 1.6471
-4.34214e-008 1.65042
-4.32214e-008 1.65374
-4.30214e-008 1.65042
-4.28214e-008 1.64378
-4.26214e-008 1.65042
-4.24214e-008 1.65042
-4.22214e-008 1.6471
-4.20214e-008 1.65042
-4.18214e-008 1.6471
-4.16214e-008 1.65042
-4.14214e-008 1.65374
-4.12214e-008 1.6471
-4.10214e-008 1.64378
-4.08214e-008 1.6471
-4.06214e-008 1.64378
-4.04214e-008 1.65042
-4.02214e-008 1.6471
-4.00214e-008 1.6471
-3.98214e-008 1.6471
-3.96214e-008 1.6471
-3.94214e-008 1.64378
-3.92214e-008 1.65042
-3.90214e-008 1.64378
-3.88214e-008 1.65042
